task_id,task_description,occupation,soc_code,rag_capability,accel_pct,employment,hourly_wage,task_share,annual_impact_usd
4525,Issue and store funeral equipment....,Funeral Attendants,39-4021,Tier1_Knowledge,30%,30560,16.64,0.0417,13221478
4516,Obtain burial permits and register deaths....,Funeral Attendants,39-4021,Tier1_Knowledge,30%,30560,16.64,0.0417,13221478
20607,Prepare obituaries for newspapers....,Funeral Attendants,39-4021,Tier1_Knowledge,30%,30560,16.64,0.0417,13221478
4517,Direct or escort mourners to parlors or chapels in which wakes or funerals are being held....,Funeral Attendants,39-4021,Tier1_Knowledge,30%,30560,16.64,0.0417,13221478
4522,Arrange floral offerings or lights around caskets....,Funeral Attendants,39-4021,Tier1_Knowledge,30%,30560,16.64,0.0417,13221478
20602,"Perform general maintenance tasks for funeral homes, such as maintaining equipment or caring for fun...",Funeral Attendants,39-4021,Tier1_Knowledge,30%,30560,16.64,0.0417,13221478
20600,Supervise funeral processions and assist with cemetery parking....,Funeral Attendants,39-4021,Tier1_Knowledge,30%,30560,16.64,0.0417,13221478
9039,Study insect distribution or habitat and recommend methods to prevent importation or spread of injur...,Soil and Plant Scientists,19-1013,Tier1_Knowledge,30%,16600,34.33,0.037,13170514
9040,"Identify or classify species of insects or allied forms, such as mites or spiders....",Soil and Plant Scientists,19-1013,Tier1_Knowledge,30%,16600,34.33,0.037,13170514
9034,Provide advice regarding the development of regulatory standards for land reclamation or soil conser...,Soil and Plant Scientists,19-1013,Tier1_Knowledge,30%,16600,34.33,0.037,13170514
9025,"Conduct experiments to develop new or improved varieties of field crops, focusing on characteristics...",Soil and Plant Scientists,19-1013,Tier1_Knowledge,30%,16600,34.33,0.037,13170514
9024,Develop methods of conserving or managing soil that can be applied by farmers or forestry companies....,Soil and Plant Scientists,19-1013,Tier1_Knowledge,30%,16600,34.33,0.037,13170514
9038,Develop ways of altering soils to suit different types of plants....,Soil and Plant Scientists,19-1013,Tier1_Knowledge,30%,16600,34.33,0.037,13170514
20397,Train newly hired laboratory personnel....,Food Science Technicians,19-4013,Tier1_Knowledge,30%,14200,23.76,0.0625,13158288
22261,Supervise other food science technicians....,Food Science Technicians,19-4013,Tier1_Knowledge,30%,14200,23.76,0.0625,13158288
20398,Prepare or incubate slides with cell cultures....,Food Science Technicians,19-4013,Tier1_Knowledge,30%,14200,23.76,0.0625,13158288
10061,"Set temperature and time controls, light ovens, burners, driers, or roasters, and start equipment, s...","Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",51-3091,Tier1_Knowledge,30%,19500,20.54,0.0526,13154248
10063,"Record production data, such as weight and amount of product processed, type of product, and time an...","Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",51-3091,Tier1_Knowledge,30%,19500,20.54,0.0526,13154248
10062,"Observe flow of materials and listen for machine malfunctions, such as jamming or spillage, and noti...","Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",51-3091,Tier1_Knowledge,30%,19500,20.54,0.0526,13154248
10075,"Test products for moisture content, using moisture meters....","Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",51-3091,Tier1_Knowledge,30%,19500,20.54,0.0526,13154248
18836,Negotiate contracts for prearranged funeral services....,Funeral Home Managers,11-9171,Tier1_Knowledge,30%,13120,36.94,0.0435,13148841
18843,"Sell funeral services, products, or merchandise to clients....",Funeral Home Managers,11-9171,Tier1_Knowledge,30%,13120,36.94,0.0435,13148841
18837,Offer counsel and comfort to families and friends of the deceased....,Funeral Home Managers,11-9171,Tier1_Writing,30%,13120,36.94,0.0435,13148841
18850,Interview and hire new employees....,Funeral Home Managers,11-9171,Tier1_Writing,30%,13120,36.94,0.0435,13148841
18838,Plan and implement changes to service offerings to meet community needs or increase funeral home rev...,Funeral Home Managers,11-9171,Tier1_Knowledge,30%,13120,36.94,0.0435,13148841
18840,"Respond to customer complaints, legal inquiries, payment negotiations, or other post-service matters...",Funeral Home Managers,11-9171,Tier1_Knowledge,30%,13120,36.94,0.0435,13148841
5789,Collaborate with colleagues to address teaching and research issues....,"Agricultural Sciences Teachers, Postsecondary",25-1041,Tier1_Good,40%,8700,41.51,0.0435,13065130
5784,"Compile, administer, and grade examinations, or assign this work to others....","Agricultural Sciences Teachers, Postsecondary",25-1041,Tier1_Good,40%,8700,41.51,0.0435,13065130
17174,"Prescribe ophthalmologic treatments or therapies such as chemotherapy, cryotherapy, or low vision th...","Ophthalmologists, Except Pediatric",29-1241,Tier1_Knowledge,30%,12110,30.61,0.0556,12850486
17169,Prescribe or administer topical or systemic medications to treat ophthalmic conditions and to manage...,"Ophthalmologists, Except Pediatric",29-1241,Tier1_Knowledge,30%,12110,30.61,0.0556,12850486
17170,"Perform, order, or interpret the results of diagnostic or clinical tests....","Ophthalmologists, Except Pediatric",29-1241,Tier1_Knowledge,30%,12110,30.61,0.0556,12850486
17159,Provide ophthalmic consultation to other medical professionals....,"Ophthalmologists, Except Pediatric",29-1241,Tier1_Writing,30%,12110,30.61,0.0556,12850486
17160,"Refer patients for more specialized treatments when conditions exceed the experience, expertise, or ...","Ophthalmologists, Except Pediatric",29-1241,Tier1_Knowledge,30%,12110,30.61,0.0556,12850486
17165,Collaborate with multidisciplinary teams of health professionals to provide optimal patient care....,"Ophthalmologists, Except Pediatric",29-1241,Tier1_Knowledge,30%,12110,30.61,0.0556,12850486
17168,Prescribe corrective lenses such as glasses or contact lenses....,"Ophthalmologists, Except Pediatric",29-1241,Tier1_Writing,30%,12110,30.61,0.0556,12850486
17166,Provide or direct the provision of postoperative care....,"Ophthalmologists, Except Pediatric",29-1241,Tier1_Knowledge,30%,12110,30.61,0.0556,12850486
13653,Operate track wrenches to tighten or loosen bolts at joints that hold ends of rails together....,Rail-Track Laying and Maintenance Equipment Operators,47-4061,Tier1_Knowledge,30%,16480,32.39,0.0385,12810893
13656,Engage mechanisms that lay tracks or rails to specified gauges....,Rail-Track Laying and Maintenance Equipment Operators,47-4061,Tier1_Knowledge,30%,16480,32.39,0.0385,12810893
6098,Provide professional consulting services to government or industry....,"Sociology Teachers, Postsecondary",25-1067,Tier1_Writing,30%,12380,39.68,0.0417,12773065
6078,"Initiate, facilitate, and moderate classroom discussions....","Sociology Teachers, Postsecondary",25-1067,Tier1_Knowledge,30%,12380,39.68,0.0417,12773065
6081,"Keep abreast of developments in the field by reading current literature, talking with colleagues, an...","Sociology Teachers, Postsecondary",25-1067,Tier1_Knowledge,30%,12380,39.68,0.0417,12773065
6087,"Conduct research in a particular field of knowledge and publish findings in professional journals, b...","Sociology Teachers, Postsecondary",25-1067,Tier1_Partial,30%,12380,39.68,0.0417,12773065
6085,Advise students on academic and vocational curricula and on career issues....,"Sociology Teachers, Postsecondary",25-1067,Tier1_Writing,30%,12380,39.68,0.0417,12773065
6093,Supervise students' laboratory and field work....,"Sociology Teachers, Postsecondary",25-1067,Tier1_Knowledge,30%,12380,39.68,0.0417,12773065
21121,Mentor new faculty....,"Sociology Teachers, Postsecondary",25-1067,Tier1_Knowledge,30%,12380,39.68,0.0417,12773065
6095,Act as advisers to student organizations....,"Sociology Teachers, Postsecondary",25-1067,Tier1_Writing,30%,12380,39.68,0.0417,12773065
6088,"Select and obtain materials and supplies, such as textbooks and laboratory equipment....","Sociology Teachers, Postsecondary",25-1067,Tier1_Knowledge,30%,12380,39.68,0.0417,12773065
8302,Maintain and adjust machinery to ensure proper performance....,"Rotary Drill Operators, Oil and Gas",47-5012,Tier1_Knowledge,30%,13090,31.26,0.05,12766834
8315,"Plug observation wells, and restore sites....","Rotary Drill Operators, Oil and Gas",47-5012,Tier1_Knowledge,30%,13090,31.26,0.05,12766834
6260,Act as advisers to student organizations....,"Social Work Teachers, Postsecondary",25-1113,Tier1_Writing,30%,13350,36.64,0.0417,12717544
6259,Provide professional consulting services to government or industry....,"Social Work Teachers, Postsecondary",25-1113,Tier1_Writing,30%,13350,36.64,0.0417,12717544
6242,"Conduct research in a particular field of knowledge and publish findings in professional journals, b...","Social Work Teachers, Postsecondary",25-1113,Tier1_Partial,30%,13350,36.64,0.0417,12717544
6256,"Select and obtain materials and supplies, such as textbooks or laboratory equipment....","Social Work Teachers, Postsecondary",25-1113,Tier1_Knowledge,30%,13350,36.64,0.0417,12717544
6250,Advise students on academic and vocational curricula and on career issues....,"Social Work Teachers, Postsecondary",25-1113,Tier1_Writing,30%,13350,36.64,0.0417,12717544
6241,"Keep abreast of developments in the field by reading current literature, talking with colleagues, an...","Social Work Teachers, Postsecondary",25-1113,Tier1_Knowledge,30%,13350,36.64,0.0417,12717544
6243,Supervise students' laboratory and field work....,"Social Work Teachers, Postsecondary",25-1113,Tier1_Knowledge,30%,13350,36.64,0.0417,12717544
6238,"Initiate, facilitate, and moderate classroom discussions....","Social Work Teachers, Postsecondary",25-1113,Tier1_Knowledge,30%,13350,36.64,0.0417,12717544
20210,"Conduct meteorological research into the processes or determinants of atmospheric phenomena, weather...",Atmospheric and Space Scientists,19-2021,Tier1_Good,40%,8780,46.85,0.037,12675458
6214,Act as advisers to student organizations....,"Criminal Justice and Law Enforcement Teachers, Postsecondary",25-1111,Tier1_Writing,30%,13560,34.36,0.0435,12640868
6211,Provide professional consulting services to government or industry....,"Criminal Justice and Law Enforcement Teachers, Postsecondary",25-1111,Tier1_Writing,30%,13560,34.36,0.0435,12640868
6193,"Initiate, facilitate, and moderate classroom discussions....","Criminal Justice and Law Enforcement Teachers, Postsecondary",25-1111,Tier1_Knowledge,30%,13560,34.36,0.0435,12640868
6194,"Keep abreast of developments in the field by reading current literature, talking with colleagues, an...","Criminal Justice and Law Enforcement Teachers, Postsecondary",25-1111,Tier1_Knowledge,30%,13560,34.36,0.0435,12640868
6203,"Select and obtain materials and supplies, such as textbooks....","Criminal Justice and Law Enforcement Teachers, Postsecondary",25-1111,Tier1_Knowledge,30%,13560,34.36,0.0435,12640868
6199,"Conduct research in a particular field of knowledge and publish findings in professional journals, b...","Criminal Justice and Law Enforcement Teachers, Postsecondary",25-1111,Tier1_Partial,30%,13560,34.36,0.0435,12640868
6204,Advise students on academic and vocational curricula and on career issues....,"Criminal Justice and Law Enforcement Teachers, Postsecondary",25-1111,Tier1_Writing,30%,13560,34.36,0.0435,12640868
4024,Set up and operate portable field transmission equipment outside the studio....,Broadcast Technicians,27-4012,Tier1_Knowledge,30%,21080,25.92,0.037,12627763
4028,Discuss production requirements with clients....,Broadcast Technicians,27-4012,Tier1_Knowledge,30%,21080,25.92,0.037,12627763
5734,"Initiate, facilitate, and moderate classroom discussions....","Architecture Teachers, Postsecondary",25-1031,Tier1_Knowledge,30%,9120,48.79,0.0455,12620422
5742,Advise students on academic and vocational curricula and on career issues....,"Architecture Teachers, Postsecondary",25-1031,Tier1_Writing,30%,9120,48.79,0.0455,12620422
5740,"Conduct research in a particular field of knowledge and publish findings in professional journals, b...","Architecture Teachers, Postsecondary",25-1031,Tier1_Partial,30%,9120,48.79,0.0455,12620422
5747,"Select and obtain materials and supplies, such as textbooks and laboratory equipment....","Architecture Teachers, Postsecondary",25-1031,Tier1_Knowledge,30%,9120,48.79,0.0455,12620422
5751,Act as advisers to student organizations....,"Architecture Teachers, Postsecondary",25-1031,Tier1_Writing,30%,9120,48.79,0.0455,12620422
5749,Provide professional consulting services to government or industry....,"Architecture Teachers, Postsecondary",25-1031,Tier1_Writing,30%,9120,48.79,0.0455,12620422
5736,"Keep abreast of developments in the field by reading current literature, talking with colleagues, an...","Architecture Teachers, Postsecondary",25-1031,Tier1_Knowledge,30%,9120,48.79,0.0455,12620422
5971,"Advise students on academic and vocational curricula, and on career issues....","Area, Ethnic, and Cultural Studies Teachers, Postsecondary",25-1062,Tier1_Writing,30%,11430,40.52,0.0435,12566540
5966,"Initiate, facilitate, and moderate classroom discussions....","Area, Ethnic, and Cultural Studies Teachers, Postsecondary",25-1062,Tier1_Knowledge,30%,11430,40.52,0.0435,12566540
5983,Provide professional consulting services to government or industry....,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary",25-1062,Tier1_Writing,30%,11430,40.52,0.0435,12566540
5980,Act as advisers to student organizations....,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary",25-1062,Tier1_Writing,30%,11430,40.52,0.0435,12566540
5974,"Select and obtain materials and supplies, such as textbooks....","Area, Ethnic, and Cultural Studies Teachers, Postsecondary",25-1062,Tier1_Knowledge,30%,11430,40.52,0.0435,12566540
5961,"Keep abreast of developments in the field by reading current literature, talking with colleagues, an...","Area, Ethnic, and Cultural Studies Teachers, Postsecondary",25-1062,Tier1_Knowledge,30%,11430,40.52,0.0435,12566540
5962,"Conduct research in a particular field of knowledge and publish findings in professional journals, b...","Area, Ethnic, and Cultural Studies Teachers, Postsecondary",25-1062,Tier1_Partial,30%,11430,40.52,0.0435,12566540
19186,"Conduct, or assist in the conduct of, music therapy research....",Music Therapists,29-1129,Tier1_Partial,30%,19320,31.26,0.0333,12562019
20165,Apply current technology to music therapy practices....,Music Therapists,29-1129,Tier1_Knowledge,30%,19320,31.26,0.0333,12562019
19185,"Conduct information sharing sessions, such as in-service workshops for other professionals, potentia...",Music Therapists,29-1129,Tier1_Knowledge,30%,19320,31.26,0.0333,12562019
19180,"Select or adapt musical instruments, musical equipment, or non-musical materials, such as adaptive d...",Music Therapists,29-1129,Tier1_Knowledge,30%,19320,31.26,0.0333,12562019
19175,"Improvise instrumentally, vocally, or physically to meet client's therapeutic needs....",Music Therapists,29-1129,Tier1_Knowledge,30%,19320,31.26,0.0333,12562019
19190,"Supervise staff, volunteers, practicum students, or interns engaged in music therapy activities....",Music Therapists,29-1129,Tier1_Knowledge,30%,19320,31.26,0.0333,12562019
19187,Identify and respond to emergency physical or mental health situations....,Music Therapists,29-1129,Tier1_Knowledge,30%,19320,31.26,0.0333,12562019
6429,"Initiate, facilitate, and moderate classroom discussions....","Recreation and Fitness Studies Teachers, Postsecondary",25-1193,Tier1_Knowledge,30%,12680,36.49,0.0435,12551546
6444,Provide professional consulting services to government or industry....,"Recreation and Fitness Studies Teachers, Postsecondary",25-1193,Tier1_Writing,30%,12680,36.49,0.0435,12551546
6434,"Select and obtain materials and supplies, such as textbooks....","Recreation and Fitness Studies Teachers, Postsecondary",25-1193,Tier1_Knowledge,30%,12680,36.49,0.0435,12551546
6430,"Keep abreast of developments in the field by reading current literature, talking with colleagues, an...","Recreation and Fitness Studies Teachers, Postsecondary",25-1193,Tier1_Knowledge,30%,12680,36.49,0.0435,12551546
6442,Act as advisers to student organizations....,"Recreation and Fitness Studies Teachers, Postsecondary",25-1193,Tier1_Writing,30%,12680,36.49,0.0435,12551546
6441,"Conduct research in a particular field of knowledge and publish findings in professional journals, b...","Recreation and Fitness Studies Teachers, Postsecondary",25-1193,Tier1_Partial,30%,12680,36.49,0.0435,12551546
6431,Advise students on academic and vocational curricula and on career issues....,"Recreation and Fitness Studies Teachers, Postsecondary",25-1193,Tier1_Writing,30%,12680,36.49,0.0435,12551546
24011,"Conduct pressure tests on vessels, such as boilers....",Boilermakers,47-2011,Tier1_Knowledge,30%,10170,35.26,0.0556,12431266
7549,Conduct research to gather information about survey topics....,Survey Researchers,19-3022,Tier1_Good,40%,7720,30.47,0.0625,12231877
13731,Run new speaker and electrical cables....,"Electronic Equipment Installers and Repairers, Motor Vehicles",49-2096,Tier1_Writing,30%,10140,23.05,0.0833,12153804
10537,"Set up machines to polish, bevel, edge, or grind lenses, flats, blanks, or other precision optical e...",Ophthalmic Laboratory Technicians,51-9083,Tier1_Knowledge,30%,18740,18.47,0.0556,11999097
10544,Control equipment that coats lenses to alter their reflective qualities....,Ophthalmic Laboratory Technicians,51-9083,Tier1_Knowledge,30%,18740,18.47,0.0556,11999097
10977,Research information requested by farmers....,Farm and Home Management Educators,25-9021,Tier1_Partial,30%,10260,27.94,0.0667,11925239
10978,"Prepare and distribute leaflets, pamphlets, and visual aids for educational and informational purpos...",Farm and Home Management Educators,25-9021,Tier1_Knowledge,30%,10260,27.94,0.0667,11925239
10326,Adjust dials to regulate flow of current and voltage supplied to terminals to control plating proces...,"Plating Machine Setters, Operators, and Tenders, Metal and Plastic",51-4193,Tier1_Knowledge,30%,31510,20.0,0.0303,11916509
10332,"Mix and test solutions, and turn valves to fill tanks with solutions....","Plating Machine Setters, Operators, and Tenders, Metal and Plastic",51-4193,Tier1_Knowledge,30%,31510,20.0,0.0303,11916509
10317,Adjust controls to set temperatures of coating substances and speeds of machines and equipment....,"Plating Machine Setters, Operators, and Tenders, Metal and Plastic",51-4193,Tier1_Knowledge,30%,31510,20.0,0.0303,11916509
10329,"Measure or weigh materials, using rulers, calculators, and scales....","Plating Machine Setters, Operators, and Tenders, Metal and Plastic",51-4193,Tier1_Knowledge,30%,31510,20.0,0.0303,11916509
10312,"Set up, operate, or tend plating or coating machines to coat metal or plastic products with chromium...","Plating Machine Setters, Operators, and Tenders, Metal and Plastic",51-4193,Tier1_Knowledge,30%,31510,20.0,0.0303,11916509
10309,"Inspect coated or plated areas for defects, such as air bubbles or uneven coverage....","Plating Machine Setters, Operators, and Tenders, Metal and Plastic",51-4193,Tier1_Knowledge,30%,31510,20.0,0.0303,11916509
23764,Notify dispatchers or company mechanics of vehicle problems....,Taxi Drivers,53-3054,Tier1_Writing,30%,17510,17.42,0.0625,11895944
23769,"Provide passengers with information or advice about the local area, points of interest, hotels, or r...",Taxi Drivers,53-3054,Tier1_Writing,30%,17510,17.42,0.0625,11895944
15267,Analyze and understand the local and national implications of proposed legislation....,Legislators,11-1031,Tier1_Knowledge,30%,26510,21.54,0.0333,11879131
15295,"Represent their government at local, national, and international meetings and conferences....",Legislators,11-1031,Tier1_Writing,30%,26510,21.54,0.0333,11879131
15293,"Oversee expense allowances, ensuring that accounts are balanced at the end of each fiscal year....",Legislators,11-1031,Tier1_Knowledge,30%,26510,21.54,0.0333,11879131
15286,"Attend receptions, dinners, and conferences to meet people, exchange views and information, and deve...",Legislators,11-1031,Tier1_Knowledge,30%,26510,21.54,0.0333,11879131
15275,"Make decisions that balance the perspectives of private citizens, public officials, and party leader...",Legislators,11-1031,Tier1_Knowledge,30%,26510,21.54,0.0333,11879131
15274,Maintain knowledge of relevant national and international current events....,Legislators,11-1031,Tier1_Knowledge,30%,26510,21.54,0.0333,11879131
17179,Manage medical laboratories....,"Physicians, Pathologists",29-1222,Tier1_Knowledge,30%,11800,30.61,0.0526,11862503
17189,Conduct genetic analyses of deoxyribonucleic acid (DNA) or chromosomes to diagnose small biopsies an...,"Physicians, Pathologists",29-1222,Tier1_Knowledge,30%,11800,30.61,0.0526,11862503
17183,Conduct research and present scientific findings....,"Physicians, Pathologists",29-1222,Tier1_Partial,30%,11800,30.61,0.0526,11862503
17193,Consult with physicians about ordering and interpreting tests or providing treatments....,"Physicians, Pathologists",29-1222,Tier1_Knowledge,30%,11800,30.61,0.0526,11862503
17192,Communicate pathologic findings to surgeons or other physicians....,"Physicians, Pathologists",29-1222,Tier1_Knowledge,30%,11800,30.61,0.0526,11862503
17194,Examine microscopic samples to identify diseases or other abnormalities....,"Physicians, Pathologists",29-1222,Tier1_Knowledge,30%,11800,30.61,0.0526,11862503
14213,"Notify other workers of defects, and direct them to adjust extruding and forming machines....","Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers",51-6091,Tier1_Knowledge,30%,14900,21.63,0.0588,11829829
14208,"Set up, operate, or tend machines that extrude and form filaments from synthetic materials such as r...","Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers",51-6091,Tier1_Knowledge,30%,14900,21.63,0.0588,11829829
14211,Move controls to activate and adjust extruding and forming machines....,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers",51-6091,Tier1_Knowledge,30%,14900,21.63,0.0588,11829829
14212,Record details of machine malfunctions....,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers",51-6091,Tier1_Knowledge,30%,14900,21.63,0.0588,11829829
8057,Stay informed of the latest styles and hair care techniques....,Barbers,39-5011,Tier1_Knowledge,30%,18100,18.73,0.0556,11752451
8051,Drape and pin protective cloths around customers' shoulders....,Barbers,39-5011,Tier1_Knowledge,30%,18100,18.73,0.0556,11752451
8061,"Perform clerical and administrative duties such as keeping records, paying bills, and hiring and sup...",Barbers,39-5011,Tier1_Knowledge,30%,18100,18.73,0.0556,11752451
8065,"Recommend and sell lotions, tonics, or other cosmetic supplies....",Barbers,39-5011,Tier1_Knowledge,30%,18100,18.73,0.0556,11752451
20540,"Analyze samples, such as air or water samples, for contaminants or other elements....",Nuclear Monitoring Technicians,19-4051,Tier1_Knowledge,30%,5990,50.11,0.0625,11706197
20539,Brief workers on radiation levels in work areas....,Nuclear Monitoring Technicians,19-4051,Tier1_Partial,30%,5990,50.11,0.0625,11706197
7601,Instruct personnel in radiation safety procedures and demonstrate use of protective clothing and equ...,Nuclear Monitoring Technicians,19-4051,Tier1_Knowledge,30%,5990,50.11,0.0625,11706197
7600,Inform supervisors when individual exposures or area radiation levels approach maximum permissible l...,Nuclear Monitoring Technicians,19-4051,Tier1_Writing,30%,5990,50.11,0.0625,11706197
14848,Verify that transportation and handling procedures meet regulatory requirements....,Agricultural Inspectors,45-2011,Tier1_Knowledge,30%,12090,24.51,0.0625,11556710
14863,"Examine, weigh, and measure commodities, such as poultry, eggs, meat, or seafood to certify qualitie...",Agricultural Inspectors,45-2011,Tier1_Knowledge,30%,12090,24.51,0.0625,11556710
14850,Interpret and enforce government acts and regulations and explain required standards to agricultural...,Agricultural Inspectors,45-2011,Tier1_Knowledge,30%,12090,24.51,0.0625,11556710
23640,Record the weights and processing times of finished pieces....,Jewelers and Precious Stone and Metal Workers,51-9071,Tier1_Knowledge,30%,23420,23.63,0.0333,11511024
23636,"Plate articles such as jewelry pieces and watch dials, using silver, gold, nickel, or other metals....",Jewelers and Precious Stone and Metal Workers,51-9071,Tier1_Knowledge,30%,23420,23.63,0.0333,11511024
23622,"Create jewelry from materials such as gold, silver, platinum, and precious or semiprecious stones....",Jewelers and Precious Stone and Metal Workers,51-9071,Tier1_Knowledge,30%,23420,23.63,0.0333,11511024
22686,Set up scaffolding or cranes to assist with setting up of lighting equipment....,Lighting Technicians,27-4015,Tier1_Knowledge,30%,10130,29.11,0.0625,11500488
22687,Test lighting equipment function and desired lighting effects....,Lighting Technicians,27-4015,Tier1_Knowledge,30%,10130,29.11,0.0625,11500488
22685,"Set up and focus light fixtures to meet requirements of television, theater, concerts, or other prod...",Lighting Technicians,27-4015,Tier1_Knowledge,30%,10130,29.11,0.0625,11500488
3574,"Devise solutions to problems of land reclamation and water and air pollution, such as methods of sto...","Mining and Geological Engineers, Including Mining Safety Engineers",17-2151,Tier1_Knowledge,30%,6770,48.57,0.0556,11399055
8607,Remove and replace soiled linens or equipment to maintain sanitary conditions....,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians",53-3011,Tier1_Knowledge,30%,12080,16.51,0.0909,11313733
8610,Earn and maintain appropriate certifications....,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians",53-3011,Tier1_Knowledge,30%,12080,16.51,0.0909,11313733
8613,"Administer first aid, such as bandaging, splinting, or administering oxygen....","Ambulance Drivers and Attendants, Except Emergency Medical Technicians",53-3011,Tier1_Knowledge,30%,12080,16.51,0.0909,11313733
10896,Inspect parts for surface defects....,Electro-Mechanical and Mechatronics Technologists and Technicians,17-3024,Tier1_Knowledge,30%,14680,34.02,0.0357,11129789
10892,"Test performance of electromechanical assemblies, using test instruments such as oscilloscopes, elec...",Electro-Mechanical and Mechatronics Technologists and Technicians,17-3024,Tier1_Knowledge,30%,14680,34.02,0.0357,11129789
19912,Supervise technicians' work activities to ensure that equipment is operated in accordance with polic...,Nuclear Power Reactor Operators,51-8011,Tier1_Knowledge,30%,5720,58.95,0.0526,11074161
8516,"Direct reactor operators in emergency situations, in accordance with emergency operating procedures....",Nuclear Power Reactor Operators,51-8011,Tier1_Knowledge,30%,5720,58.95,0.0526,11074161
20681,Review and edit standard operating procedures....,Nuclear Power Reactor Operators,51-8011,Tier1_Knowledge,30%,5720,58.95,0.0526,11074161
8507,"Respond to system or unit abnormalities, diagnosing the cause, and recommending or taking corrective...",Nuclear Power Reactor Operators,51-8011,Tier1_Knowledge,30%,5720,58.95,0.0526,11074161
8506,"Adjust controls to position rod and to regulate flux level, reactor period, coolant temperature, or ...",Nuclear Power Reactor Operators,51-8011,Tier1_Knowledge,30%,5720,58.95,0.0526,11074161
19911,Operate nuclear power reactors in accordance with policies and procedures to protect workers from ra...,Nuclear Power Reactor Operators,51-8011,Tier1_Knowledge,30%,5720,58.95,0.0526,11074161
23307,Prepare credit cards or charge account plates....,"Credit Authorizers, Checkers, and Clerks",43-4041,Tier1_Knowledge,30%,11960,23.62,0.0625,11017313
23310,"Contact former employers and other acquaintances to verify applicants' references, employment, healt...","Credit Authorizers, Checkers, and Clerks",43-4041,Tier1_Knowledge,30%,11960,23.62,0.0625,11017313
23308,Call customers to collect payment on delinquent accounts....,"Credit Authorizers, Checkers, and Clerks",43-4041,Tier1_Knowledge,30%,11960,23.62,0.0625,11017313
23304,Mail charge statements to customers....,"Credit Authorizers, Checkers, and Clerks",43-4041,Tier1_Knowledge,30%,11960,23.62,0.0625,11017313
23303,"Receive charge slips or credit applications by mail, or receive information from salespeople or merc...","Credit Authorizers, Checkers, and Clerks",43-4041,Tier1_Writing,30%,11960,23.62,0.0625,11017313
23299,"Obtain information about potential creditors from banks, credit bureaus, and other credit services, ...","Credit Authorizers, Checkers, and Clerks",43-4041,Tier1_Partial,30%,11960,23.62,0.0625,11017313
17360,"Consider Western medical procedures in health assessment, health care team communication, and care r...",Acupuncturists,29-1291,Tier1_Knowledge,30%,8440,37.57,0.0556,10992481
17366,Collect medical histories and general health and lifestyle information from patients....,Acupuncturists,29-1291,Tier1_Knowledge,30%,8440,37.57,0.0556,10992481
17370,Develop individual treatment plans and strategies....,Acupuncturists,29-1291,Tier1_Knowledge,30%,8440,37.57,0.0556,10992481
17357,"Maintain and follow standard quality, safety, environmental, and infection control policies and proc...",Acupuncturists,29-1291,Tier1_Knowledge,30%,8440,37.57,0.0556,10992481
3911,Signal participants or other officials to make them aware of infractions or to otherwise regulate pl...,"Umpires, Referees, and Other Sports Officials",27-2023,Tier1_Knowledge,30%,15080,18.66,0.0625,10976355
3916,Verify scoring calculations before competition winners are announced....,"Umpires, Referees, and Other Sports Officials",27-2023,Tier1_Knowledge,30%,15080,18.66,0.0625,10976355
23912,Inspect game sites for compliance with regulations or safety requirements....,"Umpires, Referees, and Other Sports Officials",27-2023,Tier1_Knowledge,30%,15080,18.66,0.0625,10976355
3922,"Verify credentials of participants in sporting events, and make other qualifying determinations, suc...","Umpires, Referees, and Other Sports Officials",27-2023,Tier1_Knowledge,30%,15080,18.66,0.0625,10976355
3913,"Keep track of event times, including race times and elapsed time during game segments, starting or s...","Umpires, Referees, and Other Sports Officials",27-2023,Tier1_Knowledge,30%,15080,18.66,0.0625,10976355
3921,Research and study players and teams to anticipate issues that might arise in future engagements....,"Umpires, Referees, and Other Sports Officials",27-2023,Tier1_Partial,30%,15080,18.66,0.0625,10976355
3917,"Direct participants to assigned areas, such as starting blocks or penalty areas....","Umpires, Referees, and Other Sports Officials",27-2023,Tier1_Knowledge,30%,15080,18.66,0.0625,10976355
22997,"Examine fire sites and collect evidence such as glass, metal fragments, charred wood, and accelerant...",Fire Inspectors and Investigators,33-2021,Tier1_Knowledge,30%,14050,37.53,0.0333,10967767
23009,Teach fire investigation techniques to other firefighter personnel....,Fire Inspectors and Investigators,33-2021,Tier1_Knowledge,30%,14050,37.53,0.0333,10967767
23006,"Coordinate efforts with other organizations, such as law enforcement agencies....",Fire Inspectors and Investigators,33-2021,Tier1_Knowledge,30%,14050,37.53,0.0333,10967767
