task_id,onetsoc_code,occupation,task,task_type,job_zone,rag_retrieval,rag_summarize,rag_qa,rag_compare,rag_translate,agent_compute,agent_code,agent_visual_create,agent_visual_understand,agent_web,agent_browser,agent_calendar,agent_maps,agent_audio,agent_video,agent_reasoning,agent_email,agent_document,agent_data_analysis,analysis_evaluation,planning_development,coordination_management,review_monitoring,training_education,customer_communication,record_keeping,decision_making,writing_complex,writing_simple,communication,physical_primary,physical_knowledge,human_critical,tier,base_accel,software_count,avg_replace_potential,hot_tech_count,software_boost,final_accel,soc_code,OCC_CODE,TOT_EMP,H_MEDIAN,A_MEDIAN,hourly_wage,tasks_per_occ,task_share,annual_labor_value,acceleration_value,gdp_impact
23773,53-3054.00,Taxi Drivers,Vacuum and clean interiors and wash and polish exteriors of automobiles.,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Physical_Only,0.0,15,0.48666666666666664,4,0.1,0.0,53-3054,53-3054,17510.0,17.42,36220.0,17.42,16,0.0625,39653146.0,0.0,0.0
12752,53-4011.00,Locomotive Engineers,"Interpret train orders, signals, or railroad rules and regulations that govern the operation of locomotives.",Core,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,Tier2_Good,0.5,5,0.58,2,0.05,0.55,53-4011,53-4011,31990.0,37.21,77400.0,37.21,14,0.07142857142857142,176851688.00000003,97268428.40000002,170219749.70000005
12754,53-4011.00,Locomotive Engineers,"Confer with conductors or traffic control center personnel via radiophones to issue or receive information concerning stops, delays, or oncoming trains.",Core,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,Tier2_Knowledge,0.5,5,0.58,2,0.05,0.55,53-4011,53-4011,31990.0,37.21,77400.0,37.21,14,0.07142857142857142,176851688.00000003,97268428.40000002,170219749.70000005
12753,53-4011.00,Locomotive Engineers,"Receive starting signals from conductors and use controls such as throttles or air brakes to drive electric, diesel-electric, steam, or gas turbine-electric locomotives.",Core,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,Physical+Knowledge,0.3,5,0.58,2,0.05,0.3,53-4011,53-4011,31990.0,37.21,77400.0,37.21,14,0.07142857142857142,176851688.00000003,53055506.400000006,92847136.20000002
12750,53-4011.00,Locomotive Engineers,"Monitor gauges or meters that measure speed, amperage, battery charge, or air pressure in brake lines or in main reservoirs.",Core,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Tier2_Knowledge,0.5,5,0.58,2,0.05,0.55,53-4011,53-4011,31990.0,37.21,77400.0,37.21,14,0.07142857142857142,176851688.00000003,97268428.40000002,170219749.70000005
12751,53-4011.00,Locomotive Engineers,Observe tracks to detect obstructions.,Core,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Tier1_Knowledge,0.3,5,0.58,2,0.05,0.3,53-4011,53-4011,31990.0,37.21,77400.0,37.21,14,0.07142857142857142,176851688.00000003,53055506.400000006,92847136.20000002
12758,53-4011.00,Locomotive Engineers,Call out train signals to assistants to verify meanings.,Core,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,Tier2_Knowledge,0.5,5,0.58,2,0.05,0.55,53-4011,53-4011,31990.0,37.21,77400.0,37.21,14,0.07142857142857142,176851688.00000003,97268428.40000002,170219749.70000005
12755,53-4011.00,Locomotive Engineers,Operate locomotives to transport freight or passengers between stations or to assemble or disassemble trains within rail yards.,Core,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,Physical+Knowledge,0.3,5,0.58,2,0.05,0.3,53-4011,53-4011,31990.0,37.21,77400.0,37.21,14,0.07142857142857142,176851688.00000003,53055506.400000006,92847136.20000002
12757,53-4011.00,Locomotive Engineers,Check to ensure that brake examination tests are conducted at shunting stations.,Core,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,Tier2_Knowledge,0.5,5,0.58,2,0.05,0.55,53-4011,53-4011,31990.0,37.21,77400.0,37.21,14,0.07142857142857142,176851688.00000003,97268428.40000002,170219749.70000005
12756,53-4011.00,Locomotive Engineers,"Respond to emergency conditions or breakdowns, following applicable safety procedures and rules.",Core,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Tier1_Knowledge,0.3,5,0.58,2,0.05,0.3,53-4011,53-4011,31990.0,37.21,77400.0,37.21,14,0.07142857142857142,176851688.00000003,53055506.400000006,92847136.20000002
12759,53-4011.00,Locomotive Engineers,"Inspect locomotives to verify adequate fuel, sand, water, or other supplies before each run or to check for mechanical problems.",Core,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Tier2_Knowledge,0.5,5,0.58,2,0.05,0.55,53-4011,53-4011,31990.0,37.21,77400.0,37.21,14,0.07142857142857142,176851688.00000003,97268428.40000002,170219749.70000005
12762,53-4011.00,Locomotive Engineers,Inspect locomotives after runs to detect damaged or defective equipment.,Core,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Tier1_Knowledge,0.3,5,0.58,2,0.05,0.3,53-4011,53-4011,31990.0,37.21,77400.0,37.21,14,0.07142857142857142,176851688.00000003,53055506.400000006,92847136.20000002
12760,53-4011.00,Locomotive Engineers,"Prepare reports regarding any problems encountered, such as accidents, signaling problems, unscheduled stops, or delays.",Core,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,Tier2_Excellent,0.7,5,0.58,2,0.05,0.75,53-4011,53-4011,31990.0,37.21,77400.0,37.21,14,0.07142857142857142,176851688.00000003,132638766.00000003,232117840.50000006
12761,53-4011.00,Locomotive Engineers,"Check to ensure that documentation, such as procedure manuals or logbooks, are in the driver's cab and available for staff use.",Core,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,Physical+Knowledge,0.3,5,0.58,2,0.05,0.3,53-4011,53-4011,31990.0,37.21,77400.0,37.21,14,0.07142857142857142,176851688.00000003,53055506.400000006,92847136.20000002
12764,53-4011.00,Locomotive Engineers,Monitor train loading procedures to ensure that freight or rolling stock are loaded or unloaded without damage.,Supplemental,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,Physical+Knowledge,0.3,5,0.58,2,0.05,0.3,53-4011,53-4011,31990.0,37.21,77400.0,37.21,14,0.07142857142857142,176851688.00000003,53055506.400000006,92847136.20000002
10667,53-4013.00,"Rail Yard Engineers, Dinkey Operators, and Hostlers","Observe and respond to wayside and cab signals, including color light signals, position signals, torpedoes, flags, and hot box detectors.",Core,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Tier1_Knowledge,0.3,8,0.55,0,0.08,0.3,53-4013,53-4013,3300.0,27.9,58030.0,27.9,23,0.043478260869565216,8326330.434782608,2497899.1304347822,4371323.478260869
10669,53-4013.00,"Rail Yard Engineers, Dinkey Operators, and Hostlers",Inspect engines before and after use to ensure proper operation.,Core,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Tier2_Good,0.5,8,0.55,0,0.08,0.58,53-4013,53-4013,3300.0,27.9,58030.0,27.9,23,0.043478260869565216,8326330.434782608,4829271.652173912,8451225.391304346
10670,53-4013.00,"Rail Yard Engineers, Dinkey Operators, and Hostlers",Apply and release hand brakes.,Core,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unclassified,0.0,8,0.55,0,0.08,0.0,53-4013,53-4013,3300.0,27.9,58030.0,27.9,23,0.043478260869565216,8326330.434782608,0.0,0.0
10666,53-4013.00,"Rail Yard Engineers, Dinkey Operators, and Hostlers","Signal crew members for movement of engines or trains, using lanterns, hand signals, radios, or telephones.",Core,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Tier2_Knowledge,0.5,8,0.55,0,0.08,0.58,53-4013,53-4013,3300.0,27.9,58030.0,27.9,23,0.043478260869565216,8326330.434782608,4829271.652173912,8451225.391304346
10665,53-4013.00,"Rail Yard Engineers, Dinkey Operators, and Hostlers",Confer with conductors and other workers via radiotelephones or computers to exchange switching information.,Core,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Tier2_Good,0.5,8,0.55,0,0.08,0.58,53-4013,53-4013,3300.0,27.9,58030.0,27.9,23,0.043478260869565216,8326330.434782608,4829271.652173912,8451225.391304346
10675,53-4013.00,"Rail Yard Engineers, Dinkey Operators, and Hostlers",Inspect track for defects such as broken rails and switch malfunctions.,Core,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Tier2_Knowledge,0.5,8,0.55,0,0.08,0.58,53-4013,53-4013,3300.0,27.9,58030.0,27.9,23,0.043478260869565216,8326330.434782608,4829271.652173912,8451225.391304346
10673,53-4013.00,"Rail Yard Engineers, Dinkey Operators, and Hostlers","Observe water levels and oil, air, and steam pressure gauges to ensure proper operation of equipment.",Core,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Tier2_Good,0.5,8,0.55,0,0.08,0.58,53-4013,53-4013,3300.0,27.9,58030.0,27.9,23,0.043478260869565216,8326330.434782608,4829271.652173912,8451225.391304346
10679,53-4013.00,"Rail Yard Engineers, Dinkey Operators, and Hostlers",Couple and uncouple air hoses and electrical connections between cars.,Core,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unclassified,0.0,8,0.55,0,0.08,0.0,53-4013,53-4013,3300.0,27.9,58030.0,27.9,23,0.043478260869565216,8326330.434782608,0.0,0.0
10668,53-4013.00,"Rail Yard Engineers, Dinkey Operators, and Hostlers","Drive engines within railroad yards or other establishments to couple, uncouple, or switch railroad cars.",Core,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,Physical+Knowledge,0.3,8,0.55,0,0.08,0.3,53-4013,53-4013,3300.0,27.9,58030.0,27.9,23,0.043478260869565216,8326330.434782608,2497899.1304347822,4371323.478260869
10672,53-4013.00,"Rail Yard Engineers, Dinkey Operators, and Hostlers","Inspect the condition of stationary trains, rolling stock, and equipment.",Core,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,Tier2_Knowledge,0.5,8,0.55,0,0.08,0.58,53-4013,53-4013,3300.0,27.9,58030.0,27.9,23,0.043478260869565216,8326330.434782608,4829271.652173912,8451225.391304346
10671,53-4013.00,"Rail Yard Engineers, Dinkey Operators, and Hostlers","Read switching instructions and daily car schedules to determine work to be performed, or receive orders from yard conductors.",Core,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,Tier2_Good,0.5,8,0.55,0,0.08,0.58,53-4013,53-4013,3300.0,27.9,58030.0,27.9,23,0.043478260869565216,8326330.434782608,4829271.652173912,8451225.391304346
10678,53-4013.00,"Rail Yard Engineers, Dinkey Operators, and Hostlers","Receive, relay, and act upon instructions and inquiries from train operations and customer service center personnel.",Core,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Tier2_Good,0.5,8,0.55,0,0.08,0.58,53-4013,53-4013,3300.0,27.9,58030.0,27.9,23,0.043478260869565216,8326330.434782608,4829271.652173912,8451225.391304346
10674,53-4013.00,"Rail Yard Engineers, Dinkey Operators, and Hostlers",Spot cars for loading and unloading at customer locations.,Core,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,Physical+Knowledge,0.3,8,0.55,0,0.08,0.3,53-4013,53-4013,3300.0,27.9,58030.0,27.9,23,0.043478260869565216,8326330.434782608,2497899.1304347822,4371323.478260869
10677,53-4013.00,"Rail Yard Engineers, Dinkey Operators, and Hostlers","Operate track switches, derails, automatic switches, and retarders to change routing of train or cars.",Core,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Tier2_Knowledge,0.5,8,0.55,0,0.08,0.58,53-4013,53-4013,3300.0,27.9,58030.0,27.9,23,0.043478260869565216,8326330.434782608,4829271.652173912,8451225.391304346
10680,53-4013.00,"Rail Yard Engineers, Dinkey Operators, and Hostlers","Report arrival and departure times, train delays, work order completion, and time on duty.",Core,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,Tier2_Good,0.5,8,0.55,0,0.08,0.58,53-4013,53-4013,3300.0,27.9,58030.0,27.9,23,0.043478260869565216,8326330.434782608,4829271.652173912,8451225.391304346
10685,53-4013.00,"Rail Yard Engineers, Dinkey Operators, and Hostlers",Perform routine repair and maintenance duties.,Core,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Physical_Only,0.0,8,0.55,0,0.08,0.0,53-4013,53-4013,3300.0,27.9,58030.0,27.9,23,0.043478260869565216,8326330.434782608,0.0,0.0
10683,53-4013.00,"Rail Yard Engineers, Dinkey Operators, and Hostlers","Drive locomotives to and from various stations in roundhouses to have locomotives cleaned, serviced, repaired, or supplied.",Core,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Physical_Only,0.0,8,0.55,0,0.08,0.0,53-4013,53-4013,3300.0,27.9,58030.0,27.9,23,0.043478260869565216,8326330.434782608,0.0,0.0
10681,53-4013.00,"Rail Yard Engineers, Dinkey Operators, and Hostlers",Pull knuckles to open them for coupling.,Core,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unclassified,0.0,8,0.55,0,0.08,0.0,53-4013,53-4013,3300.0,27.9,58030.0,27.9,23,0.043478260869565216,8326330.434782608,0.0,0.0
10682,53-4013.00,"Rail Yard Engineers, Dinkey Operators, and Hostlers","Provide assistance in aligning drawbars, using available equipment to lift, pull, or push on the drawbars.",Core,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Physical_Only,0.0,8,0.55,0,0.08,0.0,53-4013,53-4013,3300.0,27.9,58030.0,27.9,23,0.043478260869565216,8326330.434782608,0.0,0.0
10676,53-4013.00,"Rail Yard Engineers, Dinkey Operators, and Hostlers",Ride on moving cars by holding onto grab irons and standing on ladder steps.,Supplemental,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unclassified,0.0,8,0.55,0,0.08,0.0,53-4013,53-4013,3300.0,27.9,58030.0,27.9,23,0.043478260869565216,8326330.434782608,0.0,0.0
10684,53-4013.00,"Rail Yard Engineers, Dinkey Operators, and Hostlers","Record numbers of cars available, numbers of cars sent to repair stations, and types of service needed.",Supplemental,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Physical+Knowledge,0.3,8,0.55,0,0.08,0.3,53-4013,53-4013,3300.0,27.9,58030.0,27.9,23,0.043478260869565216,8326330.434782608,2497899.1304347822,4371323.478260869
10687,53-4013.00,"Rail Yard Engineers, Dinkey Operators, and Hostlers",Operate flatcars equipped with derricks or railcars to transport personnel or equipment.,Supplemental,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unclassified,0.0,8,0.55,0,0.08,0.0,53-4013,53-4013,3300.0,27.9,58030.0,27.9,23,0.043478260869565216,8326330.434782608,0.0,0.0
10688,53-4013.00,"Rail Yard Engineers, Dinkey Operators, and Hostlers",Provide assistance in the installation or repair of rails and ties.,Supplemental,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Physical_Only,0.0,8,0.55,0,0.08,0.0,53-4013,53-4013,3300.0,27.9,58030.0,27.9,23,0.043478260869565216,8326330.434782608,0.0,0.0
23774,53-4022.00,"Railroad Brake, Signal, and Switch Operators and Locomotive Firers",Observe train signals along routes and verify their meanings for engineers.,Core,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,Tier2_Good,0.5,8,0.525,4,0.08,0.58,53-4022,53-4022,12460.0,31.48,65480.0,31.48,26,0.038461538461538464,31379264.0,18199973.119999997,31849952.959999993
23775,53-4022.00,"Railroad Brake, Signal, and Switch Operators and Locomotive Firers","Signal locomotive engineers to start or stop trains when coupling or uncoupling cars, using hand signals, lanterns, or radio communication.",Core,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Tier1_Knowledge,0.3,8,0.525,4,0.08,0.3,53-4022,53-4022,12460.0,31.48,65480.0,31.48,26,0.038461538461538464,31379264.0,9413779.2,16474113.599999998
23776,53-4022.00,"Railroad Brake, Signal, and Switch Operators and Locomotive Firers",Pull or push track switches to reroute cars.,Core,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Tier2_Good,0.5,8,0.525,4,0.08,0.58,53-4022,53-4022,12460.0,31.48,65480.0,31.48,26,0.038461538461538464,31379264.0,18199973.119999997,31849952.959999993
23777,53-4022.00,"Railroad Brake, Signal, and Switch Operators and Locomotive Firers",Observe signals from other crew members so that work activities can be coordinated.,Core,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,Tier2_Knowledge,0.5,8,0.525,4,0.08,0.58,53-4022,53-4022,12460.0,31.48,65480.0,31.48,26,0.038461538461538464,31379264.0,18199973.119999997,31849952.959999993
23778,53-4022.00,"Railroad Brake, Signal, and Switch Operators and Locomotive Firers",Monitor trains as they go around curves to detect dragging equipment and smoking journal boxes.,Core,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,Tier2_Knowledge,0.5,8,0.525,4,0.08,0.58,53-4022,53-4022,12460.0,31.48,65480.0,31.48,26,0.038461538461538464,31379264.0,18199973.119999997,31849952.959999993
23779,53-4022.00,"Railroad Brake, Signal, and Switch Operators and Locomotive Firers","Inspect couplings, air hoses, journal boxes, and handbrakes to ensure that they are securely fastened and functioning properly.",Core,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Tier2_Knowledge,0.5,8,0.525,4,0.08,0.58,53-4022,53-4022,12460.0,31.48,65480.0,31.48,26,0.038461538461538464,31379264.0,18199973.119999997,31849952.959999993
23780,53-4022.00,"Railroad Brake, Signal, and Switch Operators and Locomotive Firers",Observe tracks from left sides of locomotives to detect obstructions on tracks.,Core,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Tier1_Knowledge,0.3,8,0.525,4,0.08,0.3,53-4022,53-4022,12460.0,31.48,65480.0,31.48,26,0.038461538461538464,31379264.0,9413779.2,16474113.599999998
23781,53-4022.00,"Railroad Brake, Signal, and Switch Operators and Locomotive Firers",Operate locomotives in emergency situations.,Core,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unclassified,0.0,8,0.525,4,0.08,0.0,53-4022,53-4022,12460.0,31.48,65480.0,31.48,26,0.038461538461538464,31379264.0,0.0,0.0
23782,53-4022.00,"Railroad Brake, Signal, and Switch Operators and Locomotive Firers",Raise levers to couple and uncouple cars for makeup and breakup of trains.,Core,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Tier1_Knowledge,0.3,8,0.525,4,0.08,0.3,53-4022,53-4022,12460.0,31.48,65480.0,31.48,26,0.038461538461538464,31379264.0,9413779.2,16474113.599999998
23783,53-4022.00,"Railroad Brake, Signal, and Switch Operators and Locomotive Firers",Climb ladders to tops of cars to set brakes.,Core,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unclassified,0.0,8,0.525,4,0.08,0.0,53-4022,53-4022,12460.0,31.48,65480.0,31.48,26,0.038461538461538464,31379264.0,0.0,0.0
23784,53-4022.00,"Railroad Brake, Signal, and Switch Operators and Locomotive Firers",Receive oral or written instructions from yardmasters or yard conductors indicating track assignments and cars to be switched.,Core,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,Tier2_Knowledge,0.5,8,0.525,4,0.08,0.58,53-4022,53-4022,12460.0,31.48,65480.0,31.48,26,0.038461538461538464,31379264.0,18199973.119999997,31849952.959999993
23785,53-4022.00,"Railroad Brake, Signal, and Switch Operators and Locomotive Firers",Inspect locomotives to detect damaged or worn parts.,Core,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Tier1_Knowledge,0.3,8,0.525,4,0.08,0.3,53-4022,53-4022,12460.0,31.48,65480.0,31.48,26,0.038461538461538464,31379264.0,9413779.2,16474113.599999998
23786,53-4022.00,"Railroad Brake, Signal, and Switch Operators and Locomotive Firers",Signal other workers to set brakes and to throw track switches when switching cars from trains to way stations.,Core,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Tier2_Knowledge,0.5,8,0.525,4,0.08,0.58,53-4022,53-4022,12460.0,31.48,65480.0,31.48,26,0.038461538461538464,31379264.0,18199973.119999997,31849952.959999993
23787,53-4022.00,"Railroad Brake, Signal, and Switch Operators and Locomotive Firers","Check to see that trains are equipped with supplies such as fuel, water, and sand.",Core,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,Tier2_Knowledge,0.5,8,0.525,4,0.08,0.58,53-4022,53-4022,12460.0,31.48,65480.0,31.48,26,0.038461538461538464,31379264.0,18199973.119999997,31849952.959999993
23788,53-4022.00,"Railroad Brake, Signal, and Switch Operators and Locomotive Firers","Monitor oil, temperature, and pressure gauges on dashboards to determine if engines are operating safely and efficiently.",Core,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,Tier2_Knowledge,0.5,8,0.525,4,0.08,0.58,53-4022,53-4022,12460.0,31.48,65480.0,31.48,26,0.038461538461538464,31379264.0,18199973.119999997,31849952.959999993
23789,53-4022.00,"Railroad Brake, Signal, and Switch Operators and Locomotive Firers","Set flares, flags, lanterns, or torpedoes in front and at rear of trains during emergency stops to warn oncoming trains.",Core,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Tier1_Knowledge,0.3,8,0.525,4,0.08,0.3,53-4022,53-4022,12460.0,31.48,65480.0,31.48,26,0.038461538461538464,31379264.0,9413779.2,16474113.599999998
23790,53-4022.00,"Railroad Brake, Signal, and Switch Operators and Locomotive Firers","Inspect tracks, cars, and engines for defects and to determine service needs, sending engines and cars for repairs as necessary.",Core,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,Physical+Knowledge,0.3,8,0.525,4,0.08,0.3,53-4022,53-4022,12460.0,31.48,65480.0,31.48,26,0.038461538461538464,31379264.0,9413779.2,16474113.599999998
23791,53-4022.00,"Railroad Brake, Signal, and Switch Operators and Locomotive Firers",Start diesel engines to warm engines before runs.,Core,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unclassified,0.0,8,0.525,4,0.08,0.0,53-4022,53-4022,12460.0,31.48,65480.0,31.48,26,0.038461538461538464,31379264.0,0.0,0.0
23792,53-4022.00,"Railroad Brake, Signal, and Switch Operators and Locomotive Firers","Make minor repairs to couplings, air hoses, and journal boxes, using hand tools.",Core,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Physical_Only,0.0,8,0.525,4,0.08,0.0,53-4022,53-4022,12460.0,31.48,65480.0,31.48,26,0.038461538461538464,31379264.0,0.0,0.0
23793,53-4022.00,"Railroad Brake, Signal, and Switch Operators and Locomotive Firers","Connect air hoses to cars, using wrenches.",Core,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unclassified,0.0,8,0.525,4,0.08,0.0,53-4022,53-4022,12460.0,31.48,65480.0,31.48,26,0.038461538461538464,31379264.0,0.0,0.0
23794,53-4022.00,"Railroad Brake, Signal, and Switch Operators and Locomotive Firers","Operate and drive locomotives, diesel switch engines, dinkey engines, flatcars, and railcars in train yards and at industrial sites.",Supplemental,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,Physical+Knowledge,0.3,8,0.525,4,0.08,0.3,53-4022,53-4022,12460.0,31.48,65480.0,31.48,26,0.038461538461538464,31379264.0,9413779.2,16474113.599999998
23795,53-4022.00,"Railroad Brake, Signal, and Switch Operators and Locomotive Firers",Refuel and lubricate engines.,Supplemental,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unclassified,0.0,8,0.525,4,0.08,0.0,53-4022,53-4022,12460.0,31.48,65480.0,31.48,26,0.038461538461538464,31379264.0,0.0,0.0
